,rating,comment,date,word_count,text_length_category,rating_length_category
20117,10,구입,2024-07-26,1,short,10-short
20118,10,가격,2024-07-26,1,short,10-short
20119,10,시간,2024-07-26,1,short,10-short
20120,10,구매 맘,2024-08-01,2,middle,10-middle
20121,10,신라면 김치 최고,2024-08-01,3,middle,10-middle
20122,10,라면 라면,2024-08-01,2,middle,10-middle
20123,10,감사,2024-08-01,1,short,10-short
20124,10,구매 제품,2024-08-01,2,middle,10-middle
20125,10,상품 만족,2024-08-01,2,middle,10-middle
20126,10,쿠폰 적용 구매,2024-08-01,3,middle,10-middle
20127,10,라면,2024-08-01,1,short,10-short
20128,10,구매 제품,2024-08-01,2,middle,10-middle
20129,10,구매 제품,2024-08-01,2,middle,10-middle
20130,10,가격,2024-08-16,1,short,10-short
20131,10,맛 신라면 짱,2024-08-16,3,middle,10-middle
20132,10,부모 간식,2024-08-16,2,middle,10-middle
20135,10,다음 구매,2024-08-16,2,middle,10-middle
20137,10,집,2024-08-16,1,short,10-short
20138,10,감사,2024-08-16,1,short,10-short
20139,10,맛,2024-08-16,1,short,10-short
20140,10,감사,2024-07-27,1,short,10-short
20142,10,구매,2024-07-27,1,short,10-short
20144,10,구매 상품,2024-07-26,2,middle,10-middle
20146,10,구매,2024-07-26,1,short,10-short
20148,10,포장 양도 국민 라면,2024-07-26,4,middle,10-middle
20149,10,구입,2024-07-26,1,short,10-short
20150,10,구매,2024-07-30,1,short,10-short
20151,10,말뭐말뭐,2024-07-30,1,short,10-short
20152,10,라면 신라면,2024-07-30,2,middle,10-middle
20153,10,기본,2024-07-30,1,short,10-short
20154,10,기본 라면,2024-07-21,2,middle,10-middle
20155,10,라면 기본 맛,2024-07-21,3,middle,10-middle
20156,10,신라면,2024-07-21,1,short,10-short
20160,10,맛,2024-07-12,1,short,10-short
20161,10,아들 라면,2024-07-11,2,middle,10-middle
20162,10,애용,2024-07-11,1,short,10-short
20163,10,구비,2024-07-11,1,short,10-short
20166,10,거 신라면,2024-07-11,2,middle,10-middle
20168,10,라면 신라면 사 사도,2024-07-11,4,middle,10-middle
20169,10,맛 때 대비 구매,2024-07-11,4,middle,10-middle
20170,10,감사,2024-09-05,1,short,10-short
20171,10,감사,2024-09-05,1,short,10-short
20172,10,양 이용,2024-09-05,2,middle,10-middle
20173,10,라면 신라면,2024-09-05,2,middle,10-middle
20174,10,라면 쉬 신라면 진리,2024-09-05,4,middle,10-middle
20176,10,상품,2024-09-05,1,short,10-short
20177,10,재재재재구매,2024-09-05,1,short,10-short
20178,10,거,2024-09-05,1,short,10-short
20179,10,포장,2024-09-05,1,short,10-short
20180,10,구매,2024-11-13,1,short,10-short
20181,10,아들 간식 애용,2024-11-13,3,middle,10-middle
20182,10,라면 굿 굿,2024-11-13,3,middle,10-middle
20184,10,포장 상태,2024-11-13,2,middle,10-middle
20185,10,예전 맛 느낌,2024-11-13,3,middle,10-middle
20186,10,최애,2024-07-31,1,short,10-short
20187,10,구입,2024-07-31,1,short,10-short
20188,10,구매 제품 구매,2024-07-31,3,middle,10-middle
20189,10,라면 사랑,2024-07-31,2,middle,10-middle
20190,10,구매,2024-07-23,1,short,10-short
20192,10,포장,2024-07-23,1,short,10-short
20193,10,상태,2024-07-23,1,short,10-short
20194,10,아 맛 방학,2024-07-23,3,middle,10-middle
20195,10,조아오,2024-07-23,1,short,10-short
20196,10,년 신라면 봉 듯,2024-07-23,4,middle,10-middle
20197,10,제품 구매,2024-07-23,2,middle,10-middle
20198,10,이용,2024-07-23,1,short,10-short
20199,10,라면 가족 구입,2024-07-23,3,middle,10-middle
20200,10,만족,2024-08-30,1,short,10-short
20201,10,매운맛 신라면,2024-08-29,2,middle,10-middle
20202,10,주문,2024-08-29,1,short,10-short
20203,10,안전 감사,2024-08-29,2,middle,10-middle
20204,10,농심 신라면,2024-08-29,2,middle,10-middle
20206,10,라면 시 라면,2024-08-29,3,middle,10-middle
20208,10,구매 제품 굿 굿,2024-08-29,4,middle,10-middle
20209,10,주문,2024-08-29,1,short,10-short
20210,10,주문 상품,2024-08-07,2,middle,10-middle
20211,10,주문 상품,2024-08-07,2,middle,10-middle
20212,10,구매 상품,2024-08-07,2,middle,10-middle
20213,10,라면 기본템 은근,2024-08-07,3,middle,10-middle
20214,10,일주일 번 신라면 데이,2024-08-07,4,middle,10-middle
20215,10,만족 구입 제품,2024-08-07,3,middle,10-middle
20216,10,감사,2024-08-07,1,short,10-short
20217,10,라면,2024-08-07,1,short,10-short
20218,10,최애,2024-07-31,1,short,10-short
20219,10,구입,2024-07-31,1,short,10-short
20220,10,구매 제품 구매,2024-07-31,3,middle,10-middle
20221,10,라면 사랑,2024-07-31,2,middle,10-middle
20222,10,맛,2024-07-31,1,short,10-short
20223,10,주문 제품,2024-07-31,2,middle,10-middle
20224,10,구매,2024-07-31,1,short,10-short
20225,10,만족,2024-07-31,1,short,10-short
20226,10,할인 구입,2024-07-31,2,middle,10-middle
20227,10,딸 라면,2024-07-31,2,middle,10-middle
20228,10,안전 감사,2024-07-31,2,middle,10-middle
20231,10,이용,2024-07-16,1,short,10-short
20232,10,신라면 집 구매,2024-07-16,3,middle,10-middle
20233,10,신라면,2024-07-16,1,short,10-short
20235,10,때 신라면,2024-07-16,2,middle,10-middle
20236,10,가격 구매,2024-07-16,2,middle,10-middle
20237,10,장 감사,2024-07-16,2,middle,10-middle
20238,10,배달 행복,2024-07-16,2,middle,10-middle
20239,10,쟁여템 할인,2024-07-16,2,middle,10-middle
20241,10,구매,2024-08-01,1,short,10-short
20242,10,주문 상품,2024-08-01,2,middle,10-middle
20243,10,필수템,2024-08-01,1,short,10-short
20244,10,신라면 조아용,2024-08-01,2,middle,10-middle
20245,10,애용 제품,2024-08-01,2,middle,10-middle
20247,10,애용 제품,2024-07-31,2,middle,10-middle
20248,10,구매 의사,2024-07-31,2,middle,10-middle
20249,10,구매 제품,2024-07-31,2,middle,10-middle
20250,10,라면 신라면,2024-11-24,2,middle,10-middle
20251,10,아이 구매 제품,2024-11-24,3,middle,10-middle
20252,10,개인 선호 제품 맛,2024-11-23,4,middle,10-middle
20253,10,추천,2024-11-23,1,short,10-short
20254,10,진라면,2024-11-23,1,short,10-short
20255,10,라면 라면,2024-11-23,2,middle,10-middle
20256,10,이마트,2024-11-23,1,short,10-short
20257,10,라면,2024-11-23,1,short,10-short
20258,10,아들 최애,2024-11-23,2,middle,10-middle
20259,10,안전 감사,2024-11-23,2,middle,10-middle
20261,10,라면 신라면 최고,2024-08-03,3,middle,10-middle
20263,10,식품,2024-08-03,1,short,10-short
20264,10,문제,2024-08-03,1,short,10-short
20265,10,구매 제품,2024-08-03,2,middle,10-middle
20267,10,라면 신라면,2024-08-03,2,middle,10-middle
20268,10,제품 상태,2024-08-03,2,middle,10-middle
20269,10,라면 신라면,2024-08-03,2,middle,10-middle
20270,10,주문 라면,2024-08-10,2,middle,10-middle
20271,10,안전,2024-08-10,1,short,10-short
20272,10,장 때 구매,2024-08-10,3,middle,10-middle
20273,10,감사,2024-08-10,1,short,10-short
20274,10,다음 구매 예정 가성비,2024-08-10,4,middle,10-middle
20275,10,구매 상풉,2024-08-10,2,middle,10-middle
20276,10,라면 신라면,2024-08-10,2,middle,10-middle
20277,10,최애라면,2024-08-10,1,short,10-short
20278,10,가격 대비 가성비 굿,2024-08-10,4,middle,10-middle
20279,10,포장,2024-08-10,1,short,10-short
20280,10,감사,2024-07-22,1,short,10-short
20281,10,정확 가격,2024-07-22,2,middle,10-middle
20282,10,라면 신라면 구매,2024-07-27,3,middle,10-middle
20283,10,구매 제품,2024-07-27,2,middle,10-middle
20284,10,라면,2024-07-27,1,short,10-short
20285,10,구매 아이템 굿,2024-07-27,3,middle,10-middle
20287,8,가격 대비 제품 만족,2024-07-27,4,middle,8-middle
20288,10,구매 상품,2024-07-27,2,middle,10-middle
20289,10,구매 상품,2024-07-27,2,middle,10-middle
20290,10,라면 종류 신라면,2024-11-06,3,middle,10-middle
20291,10,겨울 초입,2024-11-06,2,middle,10-middle
20292,10,할인 신랑,2024-11-06,2,middle,10-middle
20293,10,라면 최고,2024-11-06,2,middle,10-middle
20294,10,거,2024-11-06,1,short,10-short
20295,10,가성비,2024-11-06,1,short,10-short
20296,10,구비 라면,2024-11-06,2,middle,10-middle
20298,10,애 신라면,2024-11-06,2,middle,10-middle
20299,8,구매 상품,2024-11-06,2,middle,8-middle
20300,10,신라면,2024-08-12,1,short,10-short
20301,10,재구,2024-08-12,1,short,10-short
20304,10,평소 거 구매,2024-08-12,3,middle,10-middle
20305,10,가격 럼 만족,2024-08-12,3,middle,10-middle
20306,10,가격,2024-08-12,1,short,10-short
20307,10,구입,2024-08-12,1,short,10-short
20308,10,신라면 면발 국물,2024-08-12,3,middle,10-middle
20309,10,신라면,2024-08-12,1,short,10-short
20311,10,오랜만 신라면 구매,2024-07-29,3,middle,10-middle
20312,10,감사,2024-07-29,1,short,10-short
20314,10,신라면 구매 제품,2024-12-01,3,middle,10-middle
20315,10,리뷰 작성 작성,2024-12-01,3,middle,10-middle
20316,10,신라면 평가 필요,2024-12-01,3,middle,10-middle
20318,10,가격 대비,2024-12-01,2,middle,10-middle
20320,10,라면 기본 신라면,2024-08-08,3,middle,10-middle
20321,10,라면 시 신라면 짱,2024-08-08,4,middle,10-middle
20324,10,거,2024-08-08,1,short,10-short
20325,10,농심 농심 신라면 입,2024-08-08,4,middle,10-middle
20326,10,라면 대중 호불호,2024-08-08,3,middle,10-middle
20327,10,구매 제품,2024-08-08,2,middle,10-middle
20328,10,라면 원 이상 세일,2024-08-08,4,middle,10-middle
20329,10,구매 상품,2024-08-08,2,middle,10-middle
20330,10,신라면 상품 평 필요,2024-08-01,4,middle,10-middle
20331,10,시간 절약 가격 비교 수,2024-08-01,5,long,10-long
20332,10,구매 제품,2024-08-01,2,middle,10-middle
20333,10,목,2024-08-01,1,short,10-short
20334,10,다음 구매 거,2024-08-01,3,middle,10-middle
20336,10,애용 상품,2024-07-31,2,middle,10-middle
20338,10,신라면 맛,2024-07-31,2,middle,10-middle
20339,10,라면 신라면 입,2024-07-31,3,middle,10-middle
20340,10,거 굿굿,2024-07-30,2,middle,10-middle
20341,10,기본,2024-07-30,1,short,10-short
20342,10,구매,2024-07-30,1,short,10-short
20343,10,말뭐말뭐,2024-07-30,1,short,10-short
20344,10,라면 신라면,2024-07-30,2,middle,10-middle
20345,10,기본,2024-07-30,1,short,10-short
20346,10,구매 상품,2024-08-05,2,middle,10-middle
20347,10,라면 신라면 할인 때,2024-08-05,4,middle,10-middle
20348,10,구매,2024-08-05,1,short,10-short
20350,10,라면,2024-07-29,1,short,10-short
20351,10,디른 라면 결국 신라면,2024-07-29,4,middle,10-middle
20352,10,구입,2024-07-29,1,short,10-short
20353,8,국물 맛 신라면,2024-07-29,3,middle,8-middle
20354,10,제품,2024-07-29,1,short,10-short
20355,10,농심 신라면,2024-07-29,2,middle,10-middle
20356,10,구매,2024-07-29,1,short,10-short
20357,10,구매 상품,2024-07-29,2,middle,10-middle
20358,10,구입 제품,2024-07-29,2,middle,10-middle
20359,10,구매,2024-07-29,1,short,10-short
20361,10,비치 필수,2024-08-03,2,middle,10-middle
20363,10,제품,2024-08-03,1,short,10-short
20364,10,구매 제품,2024-08-03,2,middle,10-middle
20365,10,편리,2024-08-03,1,short,10-short
20366,10,구매 제품,2024-08-03,2,middle,10-middle
20367,10,정확,2024-08-03,1,short,10-short
20368,10,신라면,2024-08-03,1,short,10-short
20369,10,기름 것 것,2024-08-02,3,middle,10-middle
20370,10,굿,2024-08-04,1,short,10-short
20374,10,라면 신라면,2024-08-04,2,middle,10-middle
20375,10,최고 만족,2024-08-04,2,middle,10-middle
20376,10,최고 만족,2024-08-04,2,middle,10-middle
20377,10,김 사,2024-08-04,2,middle,10-middle
20378,10,농심 사랑,2024-07-11,2,middle,10-middle
20379,10,농심 신라면,2024-07-11,2,middle,10-middle
20381,6,가성비,2024-11-14,1,short,6-short
20382,10,감사,2024-11-14,1,short,10-short
20383,10,구매,2024-11-14,1,short,10-short
20384,10,이마트 물건 주문,2024-11-14,3,middle,10-middle
20385,10,구매 제품,2024-11-14,2,middle,10-middle
20386,10,라면 신라면,2024-11-14,2,middle,10-middle
20387,10,유통 기한,2024-11-14,2,middle,10-middle
20388,10,라면,2024-11-14,1,short,10-short
20389,10,업체 지금 집 수 가요,2024-11-14,5,long,10-long
20390,10,구입,2024-07-30,1,short,10-short
20391,10,라면 농심,2024-07-30,2,middle,10-middle
20392,10,맛,2024-07-30,1,short,10-short
20395,10,할인 상품 구입 수 기간,2024-07-30,5,long,10-long
20396,10,라면 농심 신라면,2024-07-30,3,middle,10-middle
20397,10,말모지요 말모 말모,2024-07-30,3,middle,10-middle
20398,10,할인 가격,2024-07-30,2,middle,10-middle
20399,10,신라면 삶 상상,2024-07-30,3,middle,10-middle
20400,10,맛 리뷰,2024-07-25,2,middle,10-middle
20401,10,행사 때 구매,2024-07-25,3,middle,10-middle
20402,10,라면 신라면 최고,2024-07-24,3,middle,10-middle
20403,10,구매 제품,2024-07-24,2,middle,10-middle
20404,10,농심 신라면 개,2024-07-24,3,middle,10-middle
20405,10,기본 맛,2024-07-24,2,middle,10-middle
20406,10,구입,2024-07-24,1,short,10-short
20407,10,제품 이상,2024-07-24,2,middle,10-middle
20408,10,마음 구매 상품,2024-07-24,3,middle,10-middle
20409,10,라면 신라면,2024-07-24,2,middle,10-middle
20410,10,주문 이것저것,2024-08-07,2,middle,10-middle
20411,10,편리 이용,2024-08-07,2,middle,10-middle
20412,10,거 신라면 짱,2024-08-06,3,middle,10-middle
20414,10,구매,2024-08-06,1,short,10-short
20415,10,국민 라면,2024-08-06,2,middle,10-middle
20416,10,구매,2024-08-06,1,short,10-short
20417,10,신라면 가족 라면,2024-08-06,3,middle,10-middle
20418,10,만족,2024-08-06,1,short,10-short
20420,10,라면 신라면,2024-08-01,2,middle,10-middle
20421,10,구매 제품 만족,2024-08-01,3,middle,10-middle
20422,10,라면 신라면,2024-08-01,2,middle,10-middle
20423,10,민 것 구매,2024-08-01,3,middle,10-middle
20424,10,라면 신라면,2024-08-01,2,middle,10-middle
20425,10,신라면,2024-08-01,1,short,10-short
20426,10,신라면 상품 평 필요,2024-08-01,4,middle,10-middle
20427,10,시간 절약 가격 비교 수,2024-08-01,5,long,10-long
20428,10,구매 제품,2024-08-01,2,middle,10-middle
20429,10,목,2024-08-01,1,short,10-short
20430,10,가격 할인 편리,2024-07-26,3,middle,10-middle
20431,10,신라면 진리 라면,2024-07-26,3,middle,10-middle
20432,10,입맛,2024-07-26,1,short,10-short
20433,10,거,2024-07-26,1,short,10-short
20434,10,감사,2024-07-26,1,short,10-short
20435,10,레드 신라면 량,2024-07-26,3,middle,10-middle
20436,10,면발,2024-07-26,1,short,10-short
20440,10,세일 구매,2024-08-03,2,middle,10-middle
20441,10,라면 라면,2024-08-03,2,middle,10-middle
20442,10,라면 신라면,2024-07-23,2,middle,10-middle
20443,10,장 때 구매,2024-07-23,3,middle,10-middle
20444,10,적극 추천,2024-07-23,2,middle,10-middle
20445,10,감사,2024-07-23,1,short,10-short
20446,10,라면 신라면,2024-07-23,2,middle,10-middle
20447,10,구매,2024-07-22,1,short,10-short
20450,10,거,2024-08-07,1,short,10-short
20451,10,남편,2024-08-07,1,short,10-short
20452,10,주문,2024-08-07,1,short,10-short
20454,10,이용,2024-08-07,1,short,10-short
20455,10,오리지날 신라면 구매,2024-08-07,3,middle,10-middle
20456,10,라면 신라면,2024-08-07,2,middle,10-middle
20457,10,라면 신라면,2024-08-07,2,middle,10-middle
20458,10,주문 상품,2024-08-07,2,middle,10-middle
20459,10,신라면,2024-08-07,1,short,10-short
20460,10,구입 제품,2024-11-21,2,middle,10-middle
20462,10,사진,2024-11-21,1,short,10-short
20463,10,감사,2024-11-21,1,short,10-short
20464,10,라면 신라면,2024-11-21,2,middle,10-middle
20465,10,수 라며인거,2024-11-21,2,middle,10-middle
20466,10,구입,2024-11-21,1,short,10-short
20467,10,상품,2024-11-21,1,short,10-short
20469,10,제품 입 미,2024-11-21,3,middle,10-middle
20470,10,친절 물건 상태,2024-07-14,3,middle,10-middle
20471,10,신라면 가격 듯,2024-07-14,3,middle,10-middle
20472,10,만족,2024-07-14,1,short,10-short
20474,10,신라면,2024-08-11,1,short,10-short
20475,10,신라면,2024-08-11,1,short,10-short
20476,10,정치인 국민 생각 이마트,2024-08-11,4,middle,10-middle
20478,10,라면 농심 라면 최고,2024-08-11,4,middle,10-middle
20480,10,신라면 이유,2024-07-17,2,middle,10-middle
20481,10,구매,2024-07-17,1,short,10-short
20482,10,라면 신라면,2024-07-17,2,middle,10-middle
20484,10,집 앞,2024-07-17,2,middle,10-middle
20485,10,구매,2024-07-17,1,short,10-short
20487,10,이용,2024-07-16,1,short,10-short
20488,10,신라면 집 구매,2024-07-16,3,middle,10-middle
20489,10,신라면,2024-07-16,1,short,10-short
20490,10,구입,2024-07-02,1,short,10-short
20491,10,쟁여템 애옹,2024-07-02,2,middle,10-middle
20493,10,이용 제품,2024-07-02,2,middle,10-middle
20494,10,농심 농심 신라면 입,2024-07-02,4,middle,10-middle
20495,10,라면 신라면,2024-07-02,2,middle,10-middle
20497,10,신라면 구매,2024-07-02,2,middle,10-middle
20498,10,라면 신라면 굿굿,2024-07-02,3,middle,10-middle
20499,10,구매 제품,2024-07-02,2,middle,10-middle
20500,10,구매 제품,2024-08-11,2,middle,10-middle
20501,10,구매 제품,2024-08-11,2,middle,10-middle
20502,10,맞춤 감사,2024-08-11,2,middle,10-middle
20503,10,신라면 거 신라면,2024-08-11,3,middle,10-middle
20505,10,최애 라면 역시,2024-08-11,3,middle,10-middle
20507,10,신라면 만 구입,2024-07-24,3,middle,10-middle
20508,10,구입,2024-07-24,1,short,10-short
20509,10,구매 상품,2024-07-24,2,middle,10-middle
20511,10,상품 만족,2024-07-31,2,middle,10-middle
20512,10,주문,2024-07-31,1,short,10-short
20513,10,구비 비상식량,2024-07-31,2,middle,10-middle
20514,10,라면 정도 최저 듯,2024-07-31,4,middle,10-middle
20515,10,행사 때 구입,2024-07-31,3,middle,10-middle
20516,10,구매 거 추천,2024-07-31,3,middle,10-middle
20517,10,구매,2024-07-31,1,short,10-short
20519,10,구입 굿,2024-07-31,2,middle,10-middle
20520,10,구매 제품,2024-11-24,2,middle,10-middle
20521,10,농심 신라면 오랜만,2024-11-24,3,middle,10-middle
20522,10,집 비상식량 간식,2024-11-24,3,middle,10-middle
20523,10,가격 것,2024-11-24,2,middle,10-middle
20524,10,시 세계인 인정 맛,2024-11-24,4,middle,10-middle
20525,10,조아요마이파세요,2024-11-24,1,short,10-short
20526,10,애용 제품,2024-11-24,2,middle,10-middle
20527,10,라면 맛,2024-11-24,2,middle,10-middle
20529,10,라면 추천 추천,2024-11-24,3,middle,10-middle
20530,10,상품 만족,2024-07-21,2,middle,10-middle
20531,10,구매,2024-07-21,1,short,10-short
20532,10,신라면 재구매템입죠,2024-07-21,2,middle,10-middle
20533,10,감사 사용,2024-07-21,2,middle,10-middle
20534,10,라면,2024-07-21,1,short,10-short
20535,10,가격 대비,2024-07-21,2,middle,10-middle
20537,10,조호뇨조허여,2024-07-21,1,short,10-short
20538,10,구매 상품,2024-11-13,2,middle,10-middle
20539,10,가성비 애용,2024-11-13,2,middle,10-middle
20540,10,신라면,2024-07-21,1,short,10-short
20544,10,제품,2024-07-21,1,short,10-short
20545,10,정확 감사,2024-07-21,2,middle,10-middle
20546,10,제품 안전 굿,2024-07-21,3,middle,10-middle
20547,10,구입,2024-07-21,1,short,10-short
20548,10,말 필요 신라면,2024-07-21,3,middle,10-middle
20549,10,안전,2024-07-21,1,short,10-short
20550,10,신라면,2024-08-03,1,short,10-short
20551,10,구매,2024-08-03,1,short,10-short
20552,10,라면,2024-08-03,1,short,10-short
20553,10,구매 제품,2024-08-03,2,middle,10-middle
20554,10,라면 신라면,2024-08-03,2,middle,10-middle
20555,10,거,2024-08-03,1,short,10-short
20557,10,상비,2024-08-03,1,short,10-short
20558,10,제품 상태,2024-08-03,2,middle,10-middle
20559,10,구매,2024-08-03,1,short,10-short
20560,10,제품 최고,2024-08-01,2,middle,10-middle
20561,10,구매 상품,2024-08-01,2,middle,10-middle
20562,10,주기 맛 역쉬 신라면,2024-08-01,4,middle,10-middle
20563,10,구입,2024-08-01,1,short,10-short
20564,10,포장 상태 맛,2024-08-01,3,middle,10-middle
20565,10,가격 것,2024-08-01,2,middle,10-middle
20566,10,집,2024-08-01,1,short,10-short
20567,10,감사,2024-08-01,1,short,10-short
20569,10,것,2024-08-01,1,short,10-short
20571,10,신라면 스프 수 맛,2024-07-19,4,middle,10-middle
20572,10,신라면,2024-07-19,1,short,10-short
20575,10,농심 농심 신라면 입,2024-07-19,4,middle,10-middle
20576,10,수 음식,2024-07-19,2,middle,10-middle
20577,10,구매 제품,2024-07-19,2,middle,10-middle
20578,10,라면 신라면,2024-07-19,2,middle,10-middle
20579,10,라몃은 신라면,2024-07-19,2,middle,10-middle
20580,10,날 장,2024-08-10,2,middle,10-middle
20581,10,신라면 만족,2024-08-10,2,middle,10-middle
20582,10,오랜만,2024-08-09,1,short,10-short
20583,10,가격 구매,2024-08-09,2,middle,10-middle
20584,10,라면 역쉬 신라면,2024-08-09,3,middle,10-middle
20585,10,오렌 만 주문,2024-08-09,3,middle,10-middle
20586,10,농심 농심 신라면 입,2024-08-09,4,middle,10-middle
20587,10,비상식량 구매,2024-08-09,2,middle,10-middle
20588,10,애용,2024-08-09,1,short,10-short
20589,10,구매 의사,2024-08-09,2,middle,10-middle
20590,10,구매 제품,2024-08-02,2,middle,10-middle
20591,10,만족 추천,2024-08-02,2,middle,10-middle
20592,10,구매,2024-08-02,1,short,10-short
20593,10,제품 감사,2024-08-02,2,middle,10-middle
20595,10,구매 제품 리,2024-08-02,3,middle,10-middle
20596,10,신라면 용도,2024-08-02,2,middle,10-middle
20597,10,구매 신라면,2024-08-02,2,middle,10-middle
20598,10,사면 할인,2024-08-02,2,middle,10-middle
20599,10,애용 제품 배달 만족,2024-08-02,4,middle,10-middle
20600,10,할인 봉지 라면,2024-07-23,3,middle,10-middle
20601,10,구매,2024-07-23,1,short,10-short
20602,10,가성비 최고,2024-07-21,2,middle,10-middle
20603,10,애용 상품,2024-07-21,2,middle,10-middle
20604,10,라면,2024-07-21,1,short,10-short
20605,10,안전 감사,2024-07-21,2,middle,10-middle
20608,10,가성비,2024-07-21,1,short,10-short
20609,10,감사,2024-07-20,1,short,10-short
20610,10,농심 신라면 준비,2024-07-31,3,middle,10-middle
20611,10,만족,2024-07-31,1,short,10-short
20612,10,세일 때 상품,2024-07-31,3,middle,10-middle
20613,10,구매 제품,2024-07-31,2,middle,10-middle
20615,10,습 니,2024-07-31,2,middle,10-middle
20616,10,구입,2024-07-31,1,short,10-short
20617,10,아이,2024-07-31,1,short,10-short
20618,10,신라,2024-07-31,1,short,10-short
20619,10,구매 제품,2024-07-31,2,middle,10-middle
20622,10,구매 제품,2024-08-02,2,middle,10-middle
20623,10,만족 추천,2024-08-02,2,middle,10-middle
20624,10,구매,2024-08-02,1,short,10-short
20625,10,제품 감사,2024-08-02,2,middle,10-middle
20627,10,구매 제품 리,2024-08-02,3,middle,10-middle
20628,10,신라면 용도,2024-08-02,2,middle,10-middle
20629,10,구매 신라면,2024-08-02,2,middle,10-middle
20630,10,오랜만,2024-07-26,1,short,10-short
20631,10,구입,2024-07-26,1,short,10-short
20633,10,아이템,2024-07-26,1,short,10-short
20634,10,구매 상품,2024-11-13,2,middle,10-middle
20635,10,가성비 애용,2024-11-13,2,middle,10-middle
20636,10,구매,2024-11-13,1,short,10-short
20637,10,애용 상품,2024-11-13,2,middle,10-middle
20638,10,주문 상품 조아요,2024-11-13,3,middle,10-middle
20639,10,년 동안 신라면 라면,2024-11-13,4,middle,10-middle
20640,10,구매 의사,2024-07-20,2,middle,10-middle
20641,10,구입 제품,2024-07-20,2,middle,10-middle
20643,10,만족,2024-07-20,1,short,10-short
20644,10,취향,2024-07-20,1,short,10-short
20646,10,구매 상품,2024-07-20,2,middle,10-middle
20647,10,라면 신라면,2024-07-20,2,middle,10-middle
20649,10,라면 신라면,2024-07-20,2,middle,10-middle
20650,10,구매 제품 구매 예정,2024-07-25,4,middle,10-middle
20652,10,국민 라면 신라면 맛,2024-07-25,4,middle,10-middle
20654,10,굿 굿,2024-07-25,2,middle,10-middle
20655,10,구매 상품,2024-07-25,2,middle,10-middle
20656,10,상품,2024-07-25,1,short,10-short
20658,10,용,2024-07-25,1,short,10-short
20659,10,면,2024-07-25,1,short,10-short
20661,10,구매 제품,2024-08-02,2,middle,10-middle
20662,10,신라면 여름 진리,2024-08-02,3,middle,10-middle
20663,10,라면 출시 신라면,2024-08-02,3,middle,10-middle
20664,10,구매,2024-08-02,1,short,10-short
20665,10,감사 기대,2024-08-02,2,middle,10-middle
20666,10,가격 대비 제품,2024-08-01,3,middle,10-middle
20667,10,라면,2024-08-01,1,short,10-short
20668,10,구매 거,2024-08-01,2,middle,10-middle
20669,10,라면 신라면,2024-08-01,2,middle,10-middle
20670,6,농심 신라면 맛,2024-11-19,3,middle,6-middle
20672,10,애용 제품,2024-11-18,2,middle,10-middle
20673,10,구매 제품,2024-11-18,2,middle,10-middle
20674,10,감사,2024-11-18,1,short,10-short
20675,10,감사,2024-11-18,1,short,10-short
20676,10,라면,2024-11-18,1,short,10-short
20677,10,봉 할인,2024-11-18,2,middle,10-middle
20678,10,쎄일 중,2024-11-18,2,middle,10-middle
20681,10,라볶이 때,2024-07-25,2,middle,10-middle
20682,10,구매 제품 구매 예정,2024-07-25,4,middle,10-middle
20684,10,국민 라면 신라면 맛,2024-07-25,4,middle,10-middle
20686,10,굿 굿,2024-07-25,2,middle,10-middle
20687,10,구매 상품,2024-07-25,2,middle,10-middle
20688,10,상품,2024-07-25,1,short,10-short
20691,10,말 말,2024-07-18,2,middle,10-middle
20692,10,구매 상품,2024-07-18,2,middle,10-middle
20693,10,편리,2024-07-18,1,short,10-short
20694,10,신라면 기본,2024-07-18,2,middle,10-middle
20695,10,라면 신라면 최고,2024-07-18,3,middle,10-middle
20696,10,신상 신라면,2024-07-18,2,middle,10-middle
20697,10,문 앞 편리 장보기 감사,2024-07-18,5,long,10-long
20698,10,방학,2024-07-27,1,short,10-short
20699,10,편리,2024-07-27,1,short,10-short
20700,10,라면 신라면 최고,2024-07-29,3,middle,10-middle
20701,10,국물 신라면 최고 듯,2024-07-29,4,middle,10-middle
20702,10,라면 신라면 최고,2024-07-29,3,middle,10-middle
20703,10,안전 구매 의사,2024-07-29,3,middle,10-middle
20704,10,맛,2024-07-29,1,short,10-short
20705,10,구입 제품,2024-07-29,2,middle,10-middle
20706,10,포장,2024-07-29,1,short,10-short
20707,10,간식,2024-07-28,1,short,10-short
20708,10,안전 도착,2024-07-28,2,middle,10-middle
20710,10,구비,2024-07-27,1,short,10-short
20711,10,구매,2024-07-27,1,short,10-short
20712,10,리 신라면 듯,2024-07-27,3,middle,10-middle
20713,10,신라면,2024-07-27,1,short,10-short
20714,10,구입,2024-07-27,1,short,10-short
20715,10,감사,2024-07-27,1,short,10-short
20716,10,신라면 일반 라면,2024-07-27,3,middle,10-middle
20717,10,라면 신라면 만족,2024-07-26,3,middle,10-middle
20718,10,가격 할인 편리,2024-07-26,3,middle,10-middle
20719,10,신라면 진리 라면,2024-07-26,3,middle,10-middle
20720,10,신라면 구비템,2024-07-11,2,middle,10-middle
20721,10,거,2024-07-11,1,short,10-short
20723,10,라면 신라면,2024-07-11,2,middle,10-middle
20724,10,라면 신라면,2024-07-11,2,middle,10-middle
20725,10,상품 만족,2024-07-11,2,middle,10-middle
